id,time,InfectionLevel11,dead1,infected1,naive1,patientFlowOver11,patientFlowOver21,patient_severe_critical1,vaccinated1
12212,254/10:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12213,254/10:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12214,254/11:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12215,254/11:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12216,254/12:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12217,254/12:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12218,254/13:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12219,254/13:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12220,254/14:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12221,254/14:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12222,254/15:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12223,254/15:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12224,254/16:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12225,254/16:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12226,254/17:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12227,254/17:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12228,254/18:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12229,254/18:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12230,254/19:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12231,254/19:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12232,254/20:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12233,254/20:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12234,254/21:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12235,254/21:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12236,254/22:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12237,254/22:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12238,254/23:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12239,254/23:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12240,255/00:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12241,255/00:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12242,255/01:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12243,255/01:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12244,255/02:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12245,255/02:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12246,255/03:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12247,255/03:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12248,255/04:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12249,255/04:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12250,255/05:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12251,255/05:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12252,255/06:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12253,255/06:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12254,255/07:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12255,255/07:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12256,255/08:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12257,255/08:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12258,255/09:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12259,255/09:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12260,255/10:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12261,255/10:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12262,255/11:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12263,255/11:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12264,255/12:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12265,255/12:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12266,255/13:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12267,255/13:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12268,255/14:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12269,255/14:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12270,255/15:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12271,255/15:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12272,255/16:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12273,255/16:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12274,255/17:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12275,255/17:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12276,255/18:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12277,255/18:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12278,255/19:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12279,255/19:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12280,255/20:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12281,255/20:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12282,255/21:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12283,255/21:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12284,255/22:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12285,255/22:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12286,255/23:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12287,255/23:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12288,256/00:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12289,256/00:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12290,256/01:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12291,256/01:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12292,256/02:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12293,256/02:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12294,256/03:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12295,256/03:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12296,256/04:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12297,256/04:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12298,256/05:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12299,256/05:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12300,256/06:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12301,256/06:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12302,256/07:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12303,256/07:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12304,256/08:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12305,256/08:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12306,256/09:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12307,256/09:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12308,256/10:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12309,256/10:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12310,256/11:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12311,256/11:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12312,256/12:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12313,256/12:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12314,256/13:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12315,256/13:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12316,256/14:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12317,256/14:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12318,256/15:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12319,256/15:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12320,256/16:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12321,256/16:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12322,256/17:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12323,256/17:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12324,256/18:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12325,256/18:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12326,256/19:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12327,256/19:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12328,256/20:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12329,256/20:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12330,256/21:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12331,256/21:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12332,256/22:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12333,256/22:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12334,256/23:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12335,256/23:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12336,257/00:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12337,257/00:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12338,257/01:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12339,257/01:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12340,257/02:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12341,257/02:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12342,257/03:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12343,257/03:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12344,257/04:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12345,257/04:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12346,257/05:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12347,257/05:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12348,257/06:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12349,257/06:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12350,257/07:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12351,257/07:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12352,257/08:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12353,257/08:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12354,257/09:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12355,257/09:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12356,257/10:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12357,257/10:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12358,257/11:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12359,257/11:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12360,257/12:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12361,257/12:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12362,257/13:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12363,257/13:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12364,257/14:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12365,257/14:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12366,257/15:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12367,257/15:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12368,257/16:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12369,257/16:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12370,257/17:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12371,257/17:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12372,257/18:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12373,257/18:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12374,257/19:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12375,257/19:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12376,257/20:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12377,257/20:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12378,257/21:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12379,257/21:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12380,257/22:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12381,257/22:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12382,257/23:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12383,257/23:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12384,258/00:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12385,258/00:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12386,258/01:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12387,258/01:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12388,258/02:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12389,258/02:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12390,258/03:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12391,258/03:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12392,258/04:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12393,258/04:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12394,258/05:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12395,258/05:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12396,258/06:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12397,258/06:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12398,258/07:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12399,258/07:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12400,258/08:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12401,258/08:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12402,258/09:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12403,258/09:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12404,258/10:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12405,258/10:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12406,258/11:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12407,258/11:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12408,258/12:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12409,258/12:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12410,258/13:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12411,258/13:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12412,258/14:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12413,258/14:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12414,258/15:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12415,258/15:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12416,258/16:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12417,258/16:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12418,258/17:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12419,258/17:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12420,258/18:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12421,258/18:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12422,258/19:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12423,258/19:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12424,258/20:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12425,258/20:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12426,258/21:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12427,258/21:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12428,258/22:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12429,258/22:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12430,258/23:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12431,258/23:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12432,259/00:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12433,259/00:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12434,259/01:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12435,259/01:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12436,259/02:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12437,259/02:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12438,259/03:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12439,259/03:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12440,259/04:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12441,259/04:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12442,259/05:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12443,259/05:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12444,259/06:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12445,259/06:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12446,259/07:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12447,259/07:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12448,259/08:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12449,259/08:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12450,259/09:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12451,259/09:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12452,259/10:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12453,259/10:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12454,259/11:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12455,259/11:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12456,259/12:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12457,259/12:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12458,259/13:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12459,259/13:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12460,259/14:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12461,259/14:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12462,259/15:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12463,259/15:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12464,259/16:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12465,259/16:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12466,259/17:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12467,259/17:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12468,259/18:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12469,259/18:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12470,259/19:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12471,259/19:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12472,259/20:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12473,259/20:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12474,259/21:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12475,259/21:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12476,259/22:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12477,259/22:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12478,259/23:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12479,259/23:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12480,260/00:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12481,260/00:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12482,260/01:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12483,260/01:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12484,260/02:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12485,260/02:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12486,260/03:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12487,260/03:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12488,260/04:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12489,260/04:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12490,260/05:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12491,260/05:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12492,260/06:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12493,260/06:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12494,260/07:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12495,260/07:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12496,260/08:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12497,260/08:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12498,260/09:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12499,260/09:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12500,260/10:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12501,260/10:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12502,260/11:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12503,260/11:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12504,260/12:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12505,260/12:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12506,260/13:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12507,260/13:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12508,260/14:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12509,260/14:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12510,260/15:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12511,260/15:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12512,260/16:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12513,260/16:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12514,260/17:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12515,260/17:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12516,260/18:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12517,260/18:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12518,260/19:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12519,260/19:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12520,260/20:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12521,260/20:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12522,260/21:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12523,260/21:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12524,260/22:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12525,260/22:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12526,260/23:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12527,260/23:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12528,261/00:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12529,261/00:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12530,261/01:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12531,261/01:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12532,261/02:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12533,261/02:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12534,261/03:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12535,261/03:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
